Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
94958;2024;1;DEMERSAIS                           ;ACANTHURIDAE                        ;ACANTHURUS                          ;ACANTHURUS MONROVIAE                ;BARBEIRO OU LANCETEIRO              ;13;REDE DE CERCO                       ;1000;117,92;117920;1/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;33;MAYRA                               ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;11;1/6/2024;09:00:00;1/9/2024;3;14:47:00;77;1740;BOA VISTA                           ;0
94957;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;AUXIS                               ;Auxis sp                            ;CACHORRINHA, JUDEU OU MELVA         ;13;REDE DE CERCO                       ;2000;76,71;153420;1/9/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3599;GALILEIA                            ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;16;1/6/2024;09:00:00;1/9/2024;3;14:47:00;77;1718;MAIO                                ;0
91807;2024;1;TUNIDEOS                            ;SCOMBRIDAE                          ;THUNNUS                             ;THUNNUS ALBACARES                   ;ALBACORA OU ATUM                    ;3;LINHA A MAO                         ;700;450;315000;1/26/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;10;EXPRESS                             ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;8;1/16/2024;09:00:00;1/26/2024;10;03:00:00;234;1740;BOA VISTA                           ;150
91788;2024;1;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;1000;70;70000;1/23/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/20/2024;14:00:00;1/23/2024;3;07:30:00;65;1847;SAL                                 ;30
91788;2024;1;PEQUENOS PELAGICOS                  ;SPARIDAE                            ;SPICARA                             ;SPICARA MELANURUS                   ;DOBRADA                             ;13;REDE DE CERCO                       ;5000;150;750000;1/23/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/20/2024;14:00:00;1/23/2024;3;07:30:00;65;1847;SAL                                 ;30
91795;2024;1;DEMERSAIS                           ;HAEMULIDAE                          ;PARAPRISTIPOMA                      ;PARAPRISTIPOMA HUMILE               ;PAPAGAIO                            ;13;REDE DE CERCO                       ;200;300;60000;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;1/11/2024;14:00:00;1/15/2024;4;04:00:00;86;1718;MAIO                                ;80
91795;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;5000;200;1000000;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;1/11/2024;14:00:00;1/15/2024;4;04:00:00;86;1718;MAIO                                ;80
91795;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;7000;200;1400000;1/15/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3490;GAIADO II                           ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;15;1/11/2024;14:00:00;1/15/2024;4;04:00:00;86;1718;MAIO                                ;80
91803;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS TABL                     ;CAVALA DE RABO VERMELHA             ;13;REDE DE CERCO                       ;3000;86,04;258120;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/17/2024;3;00:00:00;60;1847;SAL                                 ;36
91803;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;200;200;40000;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/17/2024;3;00:00:00;60;1847;SAL                                 ;36
91803;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;1000;200;200000;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/17/2024;3;00:00:00;60;1847;SAL                                 ;36
91803;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;5500;200;1100000;1/17/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;62;MIMOSA                              ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;14;1/14/2024;12:00:00;1/17/2024;3;00:00:00;60;1847;SAL                                 ;36
91801;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;2500;250;625000;1/10/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;1/7/2024;07:00:00;1/9/2024;2;02:00:00;43;2200;SAO NICOLAU                         ;32
91801;2024;1;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;6500;200;1300000;1/10/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;14;PRAIA                               ;42;CAIS DE PESCA                       ;I;3606;MARIO JORGE                         ;226;CAIS DE PESCA PRAIA                 ;226;CAIS DE PESCA PRAIA                 ;13;1/7/2024;07:00:00;1/9/2024;2;02:00:00;43;2200;SAO NICOLAU                         ;32
92262;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;150;200;30000;12/20/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;7;12/20/2024;05:08:00;12/20/2024;1;08:36:00;3;2180;ANGRA                               ;100
92261;2024;12;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;150;70;10500;12/30/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;14;12/29/2024;19:06:00;12/30/2024;1;08:07:00;13;1649;TARRAFAL                            ;120
92260;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;15;150;2250;11/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;8;11/7/2024;03:33:00;11/7/2024;1;06:42:00;3;1685;CHARCO                              ;40
92260;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;130;300;39000;11/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;8;11/7/2024;03:33:00;11/7/2024;1;06:42:00;3;1685;CHARCO                              ;40
92260;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;100;300;30000;11/7/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;8;11/7/2024;03:33:00;11/7/2024;1;06:42:00;3;1685;CHARCO                              ;40
92259;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;CARANX                              ;CARANX CRYSOS                       ;BONITO                              ;13;REDE DE CERCO                       ;80;200;16000;11/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;10;11/5/2024;03:00:00;11/5/2024;1;06:00:00;3;1685;CHARCO                              ;40
92259;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;100;300;30000;11/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;10;11/5/2024;03:00:00;11/5/2024;1;06:00:00;3;1685;CHARCO                              ;40
92259;2024;11;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;120;300;36000;11/5/2024;INDUSTRIAL          ;S;9;SANTIAGO                            ;12;SANTA CATARINA                      ;64;RIBEIRA DA BARCA                    ;I;65;NOVO RUMO                           ;238;RIBEIRA DA BARCA                    ;238;RIBEIRA DA BARCA                    ;10;11/5/2024;03:00:00;11/5/2024;1;06:00:00;3;1685;CHARCO                              ;40
